imdb_link,genres,stars,media_type,num_episodes,principal_people,production_companies
https://www.imdb.com/title/tt3513388/,"['Comedy', 'Talk-Show']","['Seth Meyers', 'Fred Armisen', 'The 8G Band', 'Ben Warheit', 'Amber Ruffin', 'John Lutz', ""Conner O'Malley"", 'Jenny Hagel', 'Michelle Wolf', 'Seth Reiss', 'Ron Mark McClary', 'Allison Miller', 'Wally Feresten', 'Jon Theodore', 'Andrew Law', 'Mike Scollins', 'John Mulaney', 'Josh Meyers']","['TV Series', '2014– 2014– ', 'TV-14TV-14', '1h']",1208,"['Seth Meyers', 'Fred Armisen', 'The 8G Band', 'Seth Meyers', 'Fred Armisen', 'The 8G Band']","['Broadway Video', 'Universal Television', '']"
https://www.imdb.com/title/tt4677934/,['Comedy'],"['Helen Mirren', 'Fred Armisen', 'Bill Hader', 'Deb Hiett', 'Van Epperson', 'Gary Kraus', 'Maureen Andronis', 'James Scorzelli', 'Paula Pell', 'Jon Spurney', 'Ben Hausbach', 'Rachael Perrell Fosket', 'Daniel Vasic', 'Irving Azoff', 'Tim Robinson', 'Cameron Crowe', 'Daryl Hall', 'Kenny Loggins']","['TV Series', '2015– 2015– ', 'TV-14TV-14', '23min']",28,"['Fred Armisen', 'Bill Hader', 'Seth Meyers', 'Helen Mirren', 'Fred Armisen', 'Bill Hader', 'Fred Armisen', 'Bill Hader', 'Seth Meyers', 'Helen Mirren', 'Fred Armisen', 'Bill Hader']","['Broadway Video', 'The Royal Budapest Film Co', '']"
https://www.imdb.com/title/tt6635044/,"['Comedy', 'News']","['Timothée Chalamet', 'Jessica Chastain', 'Emma Stone', 'Christina Hendricks', 'Margot Robbie', 'Alicia Vikander', 'Nicole Kidman', 'Christopher Nolan', 'Tom Hanks', 'Alexander Skarsgård', 'Sarah Paulson', 'Natalie Portman', 'Jennifer Aniston', 'Shailene Woodley', 'Dwayne Johnson', 'Michael Keaton', 'Reese Witherspoon', 'Guillermo del Toro']","['TV Special', '20182018']",0,"['Louis J. Horvitz', 'Barry Adelman', 'Michael Shoemaker', 'Alex Baze', 'Timothée Chalamet', 'Jessica Chastain', 'Emma Stone', 'Louis J. Horvitz', 'Barry Adelman', 'Michael Shoemaker', 'Alex Baze', 'Timothée Chalamet', 'Jessica Chastain', 'Emma Stone']","['Dick Clark Productions', 'Hollywood Foreign Press Association (HFPA)', '']"
https://www.imdb.com/title/tt3677742/,['Comedy'],"['Fred Armisen', 'Dan Aykroyd', 'Alec Baldwin', 'Vanessa Bayer', 'Jim Belushi', 'Candice Bergen', 'Win Butler', 'Jim Carrey', 'Dana Carvey', 'Chevy Chase', 'Louis C.K.', 'Ellen Cleghorne', 'Bradley Cooper', 'Billy Crystal', 'Jane Curtin', 'Miley Cyrus', 'Larry David', 'Pete Davidson']","['TV Special', '20152015', 'TV-14TV-14', '1h 46min']",0,"['Don Roy King', 'James Anderson', 'Fred Armisen', 'Tina Fey', 'Fred Armisen', 'Dan Aykroyd', 'Alec Baldwin', 'Don Roy King', 'James Anderson', 'Fred Armisen', 'Tina Fey', 'Fred Armisen', 'Dan Aykroyd', 'Alec Baldwin']","['Broadway Video', 'SNL Studios', '']"
https://www.imdb.com/title/tt3860114/,"['News', 'Reality-TV', 'Talk-Show']","['Seth Meyers', 'Amy Poehler', 'Fred Armisen', 'Andre Braugher', 'Ty Burrell', 'Adam Driver', 'Jesse Tyler Ferguson', 'Tony Hale', 'Zooey Deschanel', 'Allison Williams', 'David Crane', 'Jeffrey Klarik', 'Louis C.K.', 'Liz Friedman', 'Jenji Kohan', 'Simon Blackwell', 'Tony Roche', 'Armando Iannucci']","['TV Special', '20142014', 'TV-14TV-14', '2h 7min']",0,"['Glenn Weiss', 'Alison Agosti', 'Alex Baze', 'Bryan Donaldson', 'Seth Meyers', 'Amy Poehler', 'Fred Armisen', 'Glenn Weiss', 'Alison Agosti', 'Alex Baze', 'Bryan Donaldson', 'Seth Meyers', 'Amy Poehler', 'Fred Armisen']","['Academy of Television Arts and Sciences (ATAS)', 'Don Mischer Productions', '']"
https://www.imdb.com/title/tt3461424/,['Comedy'],"['Don Pardo', 'Alec Baldwin', 'Vanessa Bayer', 'Beck Bennett', 'David Boston', 'Aidy Bryant', 'Steve Carell', 'Miley Cyrus', 'Will Ferrell', 'Tina Fey', 'Lady Gaga', 'Anne Hathaway', 'Josh Hutcherson', 'Taran Killam', 'David Koechner', 'Kate McKinnon', 'Seth Meyers', 'John Milhiser']","['TV Special', '20142014']",0,"['Don Roy King', 'Seth Meyers', 'Colin Jost', 'Rob Klein', 'Don Pardo', 'Alec Baldwin', 'Vanessa Bayer', 'Don Roy King', 'Seth Meyers', 'Colin Jost', 'Rob Klein', 'Don Pardo', 'Alec Baldwin', 'Vanessa Bayer']","['Broadway Video', 'SNL Studios', '']"
https://www.imdb.com/title/tt2593532/,"['Short', 'Drama', 'Fantasy']",['Ted Wittman'],"['20122012', '6min']",0,"['Seth Meyers', 'S.D. Myers', 'Ted Wittman', 'Seth Meyers', 'S.D. Myers', 'Ted Wittman', 'Ted Wittman', 'Seth Meyers', 'S.D. Myers', 'Ted Wittman', 'Seth Meyers', 'S.D. Myers', 'Ted Wittman', 'Ted Wittman']",
https://www.imdb.com/title/tt5005908/,['News'],"['Seth Meyers', 'Barack Obama', 'Michelle Obama', 'Donald Trump']","['TV Special', '20112011', '2h']",0,"['Doug Abeles', 'Alex Baze', 'Neal Brennan', 'Seth Meyers', 'Barack Obama', 'Michelle Obama', 'Doug Abeles', 'Alex Baze', 'Neal Brennan', 'Seth Meyers', 'Barack Obama', 'Michelle Obama']",
https://www.imdb.com/title/tt1315217/,['Comedy'],"['Fred Armisen', 'Dan Aykroyd', 'Dana Carvey', 'Chevy Chase', 'Hillary Clinton', 'Jane Curtin', 'Amber Lee Ettinger', 'Jimmy Fallon', 'Will Ferrell', 'Tina Fey', 'Will Forte', 'Rudy Giuliani', 'Al Gore', 'Tipper Gore', 'Bill Hader', 'Darrell Hammond', 'Phil Hartman', 'Jan Hooks']","['TV Special', '20082008', 'TV-14TV-14', '1h 24min']",0,"['Don Roy King', 'Beth McCarthy-Miller', 'Paul Miller', 'James Downey', 'Steve Higgins', 'Erik Kenward', 'Fred Armisen', 'Dan Aykroyd', 'Dana Carvey', 'Don Roy King', 'Beth McCarthy-Miller', 'Paul Miller', 'James Downey', 'Steve Higgins', 'Erik Kenward', 'Fred Armisen', 'Dan Aykroyd', 'Dana Carvey']",
https://www.imdb.com/title/tt15179396/,"['Comedy', 'Fantasy']","['Katie Rich', 'Fred Armisen', 'Ike Barinholtz', 'Rosario Dawson', 'Heidi Gardner', 'Tim Meadows', 'Seth Meyers', 'Bobby Moynihan', 'Chris Parnell', 'Paul Scheer', 'Brooke Shields', 'Brent Spiner', 'Jason Sudeikis', 'Kenan Thompson', 'Alan Tudyk', 'Melissa Villaseñor', 'Ray Wise', 'John Leguizamo']","['TV Series', '2021– 2021– ']",10,"['Katie Rich', 'Fred Armisen', 'Ike Barinholtz', 'Katie Rich', 'Fred Armisen', 'Ike Barinholtz']","['Insurrection Media', 'WarnerMedia', '']"
